# pyDL periodicity scores computed on 2022-03-08 09:17:54
# Calculation time:  837.654523 seconds
# Input files:  /mnt/c/users/sophi/OneDrive/WIP/crypto/data/crypto_rnaseq_norm_trim.tsv
# Period(s) of oscillation tested:  60.0000, 70.0000, 80.0000
# Number of random curves generated from background:  1000000
# Number of curve permutations:  1
	period	reg_score	per_score	p_reg	p_reg_norm	p_per	p_per_norm	p_tot	dl_score
CNAG_00192	80.0	0.16171284123285917	1.358794225156836	0.930962	1.2384771032022126	1.0	1000000.0	1238477.1032022126	1.899609044074868e+30
CNAG_00193	80.0	0.24297840629981737	1.8375357233091443	0.441738	0.587652770590356	1e-06	1.0	0.587652770590356	202938317776.4125
CNAG_00194	80.0	0.4438855197121501	4.4729897315093075	0.014943	0.019878967512262223	1e-06	1.0	0.019878967512262223	7875525.016541007
CNAG_00195	70.0	0.2586533032094045	2.974236821767098	0.340449	0.45290601690304233	1e-06	1.0	0.45290601690304233	92902376279.24516
CNAG_00229	70.0	0.2046847878617351	3.5967762968539807	0.711882	0.9470306598784886	1e-06	1.0	0.9470306598784886	849362410227.772
CNAG_00231	70.0	0.14431112603277885	1.49268486999715	0.972752	1.2940711641228735	1e-06	1.0	1.2940711641228735	2167081144117.9827
CNAG_00232	80.0	0.15710848980903738	0.8701533907046652	0.94486	1.2569658866115294	1e-06	1.0	1.2569658866115294	1985963137839.3806
CNAG_00233	80.0	0.17153773459157126	1.5905061861169396	0.894876	1.190471185940117	1e-06	1.0	1.190471185940117	1687164409565.7166
CNAG_00234	80.0	0.11829616135413806	1.2648072145817904	0.996332	1.3254401030199587	1e-06	1.0	1.3254401030199587	2328525516562.1865
CNAG_00235	80.0	0.1953534669581376	1.738965650298034	0.771975	1.026973562556289	1.0	1000000.0	1026973.562556289	1.0831240591112696e+30
CNAG_00236	80.0	0.17255714795955734	2.1105088664088725	0.890702	1.1849184314466294	1e-06	1.0	1.1849184314466294	1663665875429.4702
CNAG_00237	80.0	0.2527352280890306	2.2089404353661424	0.377379	0.5020347240052202	1e-06	1.0	0.5020347240052202	126532890148.03337
CNAG_00238	70.0	0.17406811328696586	1.932489329443932	0.884446	1.176595951304977	1e-06	1.0	1.176595951304977	1628856393715.5044
CNAG_00239	70.0	0.09789451789093388	2.7251326537232288	0.999681	1.329895343747963	1e-06	1.0	1.329895343747963	2352085346346.7017
CNAG_00240	80.0	0.09986469880595093	0.9248045822749268	0.999587	1.3297702936946836	1e-06	1.0	1.3297702936946836	2351421909259.605
CNAG_00241	80.0	0.2063167501422798	1.3900827510801803	0.700932	0.9324636589911653	1e-06	1.0	0.9324636589911653	810768148396.4294
CNAG_00242	70.0	0.08070702595506647	2.2831427587599755	0.999985	1.330299760941547	1e-06	1.0	1.330299760941547	2354231784472.5557
CNAG_00243	80.0	0.10623902040745134	1.4764417476712455	0.99902	1.3290160024158606	1e-06	1.0	1.3290160024158606	2347422758826.3745
CNAG_00246	80.0	0.17299795556181102	1.24506366394055	0.888881	1.182495919244272	1e-06	1.0	1.182495919244272	1653482858222.4814
CNAG_00247	80.0	0.6174396296295293	3.6036429974779445	0.001701	0.0022628738364691187	1e-06	1.0	0.0022628738364691187	13850.154927380467
CNAG_00248	80.0	0.20506609852742344	2.4752132223910652	0.709385	0.9437088515482926	1e-06	1.0	0.9437088515482926	840456049600.7347
CNAG_00249	80.0	0.08142606061787638	1.5581158616310657	0.999978	1.330290448703537	1e-06	1.0	1.330290448703537	2354182345228.1943
CNAG_00250	80.0	0.3284766801274118	3.475536834490547	0.085494	0.11373435377724328	1e-06	1.0	0.11373435377724328	1471326306.2268302
CNAG_00251	70.0	0.24353364899357008	3.470152547372609	0.438025	0.5827132934858235	1e-06	1.0	0.5827132934858235	197863866151.09705
CNAG_00252	80.0	0.20911975082530146	2.6694378349656933	0.681762	0.9069614300404816	1e-06	1.0	0.9069614300404816	746049111441.7278
CNAG_00253	70.0	0.2690321200074371	1.7156020287132516	0.281424	0.3743838956816492	1e-06	1.0	0.3743838956816492	52475309648.58243
CNAG_00254	80.0	0.47368623757968636	3.0692485634112785	0.01091	0.014513788098693758	1e-06	1.0	0.014513788098693758	3071846.9756724164
CNAG_00255	70.0	0.34252546617015933	1.9038889872532634	0.06501	0.08648408472008078	1e-06	1.0	0.08648408472008078	646944575.4454374
CNAG_00256	80.0	0.3191517404732894	1.6989098599481196	0.102836	0.13680475828755925	1e-06	1.0	0.13680475828755925	2560514549.7684927
CNAG_00257	80.0	0.1884546099691102	1.887668850840616	0.812385	1.0807317822692328	1e-06	1.0	1.0807317822692328	1262276730952.7617
CNAG_00258	80.0	0.23618549551327978	2.0895752041402886	0.489361	0.6510065864129126	1e-06	1.0	0.6510065864129126	275903751979.92194
CNAG_00259	70.0	0.29990179095868036	2.4870744955717154	0.152224	0.2025065884083922	1e-06	1.0	0.2025065884083922	8304786960.502075
CNAG_00260	80.0	0.09824023351715573	1.5766045819622905	0.999664	1.3298727283127953	1e-06	1.0	1.3298727283127953	2351965353801.528
CNAG_00261	60.0	0.2404345320645177	1.9549768473861224	0.459306	0.6110238273564286	1e-06	1.0	0.6110238273564286	228126656948.5303
CNAG_00262	70.0	0.23008853969549553	2.2510316933520573	0.53276	0.708741131756195	1e-06	1.0	0.708741131756195	356011651828.2445
CNAG_00263	70.0	0.0770702465263628	2.246462236410469	0.99999	1.3303064125401258	1e-06	1.0	1.3303064125401258	2354267098642.3037
CNAG_00264	80.0	0.47507040366625025	1.545697255360615	0.010754	0.014306258223038743	1e-06	1.0	0.014306258223038743	2942357.1131036477
CNAG_00265	80.0	0.32962160564537796	1.928196840540436	0.083563	0.1111655064061546	1e-06	1.0	0.1111655064061546	1373870278.8589854
CNAG_00266	70.0	0.2514532022779091	1.8823549840322242	0.385652	0.5130404590135147	1e-06	1.0	0.5130404590135147	135038290272.30142
CNAG_00267	60.0	0.2430662201386123	2.081131202124303	0.441129	0.5868426058834719	1e-06	1.0	0.5868426058834719	202100136163.71783
CNAG_00268	70.0	0.36414504198042946	2.5722907497629603	0.04366	0.05808175878908978	1e-06	1.0	0.05808175878908978	195996551.10408407
CNAG_00269	70.0	0.41644775597042166	4.168698004074338	0.020492	0.027260911614888406	1e-06	1.0	0.027260911614888406	20286426.725840222
CNAG_00270	70.0	0.15580848310484824	2.540839201834498	0.948315	1.2615621412294016	1e-06	1.0	1.2615621412294016	2007828663726.3945
CNAG_00271	70.0	0.1047000590399902	2.7584173611909812	0.999188	1.3292394961281044	1e-06	1.0	1.3292394961281044	2348607219188.4243
CNAG_00272	80.0	0.09218788857112589	1.6047984261097807	0.999862	1.3301361316165115	1e-06	1.0	1.3301361316165115	2353363167090.7593
CNAG_00273	80.0	0.20919493498904218	2.614980407620736	0.68127	0.9063069127403389	1e-06	1.0	0.9063069127403389	744435097871.7417
CNAG_00274	80.0	0.42001577433387965	4.844406445093611	0.019614	0.02609289090447107	1e-06	1.0	0.02609289090447107	17791167.278021313
CNAG_00275	80.0	0.39754336194585105	0.9317428534992507	0.026138	0.03477189672994111	1e-06	1.0	0.03477189672994111	42076985.85343305
CNAG_00276	80.0	0.1826353840104642	1.2586309633562138	0.843589	1.122243078679099	1e-06	1.0	1.122243078679099	1413388606111.8748
CNAG_00277	80.0	0.33664420987010957	3.200322295672916	0.07274	0.09676745612272998	1e-06	1.0	0.09676745612272998	906222381.3852651
CNAG_00278	80.0	0.1457240262682527	1.9974962444150042	0.97038	1.290915645757145	1e-06	1.0	1.290915645757145	2151266865897.1191
CNAG_00279	80.0	0.22510084810968597	1.054643487455932	0.568599	0.7564184600485034	1e-06	1.0	0.7564184600485034	432800297385.23114
CNAG_00280	80.0	0.09245011526011604	1.4163177169649153	0.999857	1.3301294800179326	1e-06	1.0	1.3301294800179326	2353327861960.9717
CNAG_00283	80.0	0.65673338630497	3.579285371159839	0.000762	0.0010137036233918097	1e-06	1.0	0.0010137036233918097	2055.38249022363
CNAG_00284	60.0	0.14200867712165058	1.0783068959336823	0.976483	1.2990345869822895	1e-06	1.0	1.2990345869822895	2192112481132.2466
CNAG_00285	70.0	0.14557533063143313	1.6331436282379348	0.970636	1.2912562076043737	1e-06	1.0	1.2912562076043737	2152969918512.3562
CNAG_00286	80.0	0.06653668791152878	1.204069273680504	1.0	1.330319715737283	1e-06	1.0	1.330319715737283	2354337728041.2397
CNAG_00287	80.0	0.3340442116088274	3.066797115353294	0.076528	0.1018067072059428	1e-06	1.0	0.1018067072059428	1055289232.8893403
CNAG_00288	80.0	0.11669695420971926	2.01689531215114	0.996879	1.326167787904467	1e-06	1.0	1.326167787904467	2332362798861.2847
CNAG_00289	70.0	0.17130448929333	1.5343391077129906	0.895822	1.1917296683912044	1e-06	1.0	1.1917296683912044	1692520720207.0842
CNAG_00290	80.0	0.1422878288186255	2.162431853128434	0.976087	1.2985077803748575	1e-06	1.0	1.2985077803748575	2189446615335.6772
CNAG_00291	80.0	0.11105556173315599	1.5258337327319984	0.99827	1.3280182626290575	1e-06	1.0	1.3280182626290575	2342139846525.7427
CNAG_00292	60.0	0.35076748840275807	2.095949595464598	0.055602	0.07396843683442442	1e-06	1.0	0.07396843683442442	404780074.6648038
CNAG_00293	80.0	0.13399701211047652	2.2653455565239033	0.986397	1.312223376644109	1e-06	1.0	1.312223376644109	2259560620326.1987
CNAG_00294	80.0	0.10270993986909752	1.1337217776668715	0.999368	1.3294789536769371	1e-06	1.0	1.3294789536769371	2349876725931.4644
CNAG_00295	70.0	0.02526959172805357	1.9399357647445927	1.0	1.330319715737283	1e-06	1.0	1.330319715737283	2354337728041.2397
CNAG_00299	70.0	0.23460150652036887	3.323855420388194	0.500712	0.6661070455062466	1e-06	1.0	0.6661070455062466	295551722583.96857
CNAG_00300	70.0	0.3644900116146812	4.925969289294122	0.043403	0.057739866622145294	1e-06	1.0	0.057739866622145294	192556423.2416039
CNAG_00301	80.0	0.2671226475768895	1.4730521225149429	0.291742	0.38811013450862647	1e-06	1.0	0.38811013450862647	58461272959.95091
CNAG_00302	70.0	0.42518669687322386	3.3222466607613206	0.018432	0.024520453000469605	1e-06	1.0	0.024520453000469605	14767521.716563337
CNAG_00303	80.0	0.1852495184274554	1.461844784290421	0.829911	1.1040469656072442	1e-06	1.0	1.1040469656072442	1345747048398.9534
CNAG_00304	70.0	0.08266543740702498	2.274408991837971	0.999976	1.3302877880641053	1e-06	1.0	1.3302877880641053	2354168219856.9365
CNAG_00305	80.0	0.2483184322686108	2.013834552299305	0.406006	0.5401177865076313	1e-06	1.0	0.5401177865076313	157567759799.23016
CNAG_00306	80.0	0.19157169342516508	1.5983132783586755	0.794613	1.0570893402811499	1e-06	1.0	1.0570893402811499	1181233902652.0237
CNAG_00307	80.0	0.1760299965948045	0.9822061381901964	0.875562	1.164777390950367	1e-06	1.0	1.164777390950367	1580263651520.2534
CNAG_00308	70.0	0.37205277918892976	2.049689832519114	0.038225	0.05085147113405765	1e-06	1.0	0.05085147113405765	131546384.30584425
CNAG_00309	60.0	0.20137350266162604	0.30209873737287585	0.733827	0.9762245260403433	1e-06	1.0	0.9762245260403433	930357864551.1655
CNAG_00310	80.0	0.20066479250236854	2.4685517363332012	0.738541	0.9824956531803288	1e-06	1.0	0.9824956531803288	948402733541.542
CNAG_00311	70.0	0.4106070587636636	2.2686035202482837	0.021962	0.029216481597022212	1e-06	1.0	0.029216481597022212	24968511.85714642
CNAG_00312	80.0	0.08897183954683183	0.8974449137174326	0.999919	1.3302119598403084	1e-06	1.0	1.3302119598403084	2353765670527.9897
CNAG_00313	80.0	0.11184003802210578	1.7677383911084312	0.998112	1.3278080721139711	1e-06	1.0	1.3278080721139711	2341027924735.595
CNAG_00314	80.0	0.1385465282304921	1.5243154779216943	0.98132	1.3054693434473106	1e-06	1.0	1.3054693434473106	2224849928702.512
CNAG_00315	70.0	0.44393576999606343	4.796077588246506	0.014931	0.019863003675673375	1e-06	1.0	0.019863003675673375	7856598.779501348
CNAG_00316	80.0	0.1667145776081064	1.2607154610783378	0.913761	1.2155942737718157	1e-06	1.0	1.2155942737718157	1796249519721.2642
CNAG_00317	80.0	0.10087351744528063	1.0794817305652826	0.999525	1.3296878138723078	1.0	1000000.0	1329687.8138723078	2.3509820403996752e+30
CNAG_00318	80.0	0.2619347353677256	1.2421794139586013	0.320855	0.426839732392886	1e-06	1.0	0.426839732392886	77767356208.67102
CNAG_00319	80.0	0.10517114816327561	1.1695369376782627	0.99914	1.3291756407817492	1e-06	1.0	1.3291756407817492	2348268761295.1562
CNAG_00320	70.0	0.32093099340087317	3.899663870993021	0.099248	0.1320315711474939	1e-06	1.0	0.1320315711474939	2301753015.0831213
CNAG_00321	80.0	0.2614439898474599	2.995311678704241	0.323783	0.43073490852056473	1e-06	1.0	0.43073490852056473	79915861520.75287
CNAG_00322	80.0	0.1758527733322017	1.8114736624209615	0.876431	1.1659334387833427	1e-06	1.0	1.1659334387833427	1584973581298.2424
CNAG_00323	70.0	0.1408371643283176	2.045659009436369	0.978207	1.3013280581722206	1e-06	1.0	1.3013280581722206	2203743640925.1855
CNAG_00326	80.0	0.15932382766372588	1.305837954061809	0.938466	1.2484598223491052	1e-06	1.0	1.2484598223491052	1945917503535.269
CNAG_00327	80.0	0.3344626720718693	3.337271968674577	0.075869	0.10093002651327194	1e-06	1.0	0.10093002651327194	1028263042.9070987
CNAG_00328	80.0	0.27369905638170594	1.2802028758635389	0.257724	0.34285531841867556	1e-06	1.0	0.34285531841867556	40302946764.92259
CNAG_00329	80.0	0.22094672699245166	1.5575175657974363	0.598487	0.7961790557124594	1.0	1000000.0	796179.0557124594	5.046995664392575e+29
CNAG_00330	80.0	0.16144198199057783	0.7931976653565979	0.931858	1.2396690696675132	1e-06	1.0	1.2396690696675132	1905101036689.6365
CNAG_00331	70.0	0.13931198178284057	2.086679933961905	0.980373	1.3042095306765076	1e-06	1.0	1.3042095306765076	2218415026324.9546
CNAG_00332	70.0	0.2814359802034723	2.7812400026846777	0.221133	0.29417758970013264	1e-06	1.0	0.29417758970013264	25458581888.314568
CNAG_00333	70.0	0.18518184114455366	1.776567417330702	0.830272	1.1045272110246256	1e-06	1.0	1.1045272110246256	1347503956448.1797
CNAG_00334	80.0	0.2404941654856772	1.7048264895471346	0.45887	0.6104438079603671	1.0	1000000.0	610443.8079603672	2.274773938042561e+29
CNAG_00335	60.0	0.06690394425428668	1.1176693214639046	1.0	1.330319715737283	1e-06	1.0	1.330319715737283	2354337728041.2397
CNAG_00336	70.0	0.14473579906904602	2.715065907301996	0.972048	1.2931346190429946	1e-06	1.0	1.2931346190429946	2162379470947.952
CNAG_00337	80.0	0.3936242786638139	1.2342300623303712	0.027583	0.03669420871918148	1e-06	1.0	0.03669420871918148	49444209.69065679
CNAG_00342	80.0	0.2020329704140906	1.3132927092922158	0.72952	0.9704948390246627	1e-06	1.0	0.9704948390246627	914072379361.4603
CNAG_00343	80.0	0.17990427754539856	1.419833521429897	0.857339	1.1405349747704865	1e-06	1.0	1.1405349747704865	1483633362752.3125
CNAG_00344	70.0	0.20013009815745023	2.9895588366718404	0.74213	0.9872701706401099	1e-06	1.0	0.9872701706401099	962296544302.2181
CNAG_00345	80.0	0.14046621372421253	1.4319656873594095	0.978742	1.30203977922014	1e-06	1.0	1.30203977922014	2207361425259.156
CNAG_00346	70.0	0.2947057266574805	4.1480397047505875	0.169318	0.2252470736292053	1e-06	1.0	0.2252470736292053	11428427203.63798
CNAG_00347	80.0	0.1598840620358044	0.9339800375479176	0.936718	1.2461344234859963	1.0	1000000.0	1246134.4234859964	1.9350623335196479e+30
CNAG_00348	80.0	0.16605306561026487	1.143973601130321	0.916181	1.2188136474838998	1e-06	1.0	1.2188136474838998	1810558877648.3035
CNAG_00349	80.0	0.7281577669689522	2.8250791954308663	2e-05	2.6606394314745666e-05	1.0	1000000.0	26.606394314745668	2.662522898709276e+19
CNAG_00351	80.0	0.23349912613423143	0.9954928131598708	0.508613	0.6766179015802868	1e-06	1.0	0.6766179015802868	309764635490.995
CNAG_00352	80.0	0.0789810694462906	1.3309461776682543	0.999989	1.33030508222041	1e-06	1.0	1.33030508222041	2354260035780.1025
CNAG_00353	80.0	0.16005949005057127	2.343175142300762	0.936191	1.2454333449958028	1e-06	1.0	1.2454333449958028	1931800090431.9902
CNAG_00354	80.0	0.14244913928391495	2.279913416737646	0.97584	1.2981791914050704	1e-06	1.0	1.2981791914050704	2187784910190.3777
CNAG_00355	70.0	0.13214295841113027	2.3303565106062654	0.988106	1.3144968930383039	1e-06	1.0	1.3144968930383039	2271325503830.3096
CNAG_00356	80.0	0.15784599035809602	1.9732877983449688	0.942759	1.2541708848887654	1e-06	1.0	1.2541708848887654	1972744558440.2751
CNAG_00357	80.0	0.07682534655911645	1.4492377527177462	0.99999	1.3303064125401258	1e-06	1.0	1.3303064125401258	2354267098642.3037
CNAG_00358	70.0	0.17908180840867022	2.4173520565279967	0.861305	1.1458110227631007	1e-06	1.0	1.1458110227631007	1504318348413.7686
CNAG_00359	80.0	0.5870122699824879	5.51252655768933	0.002395	0.003186115719190793	1e-06	1.0	0.003186115719190793	35529.474088886986
CNAG_00360	60.0	0.2706192810289385	1.8489634444656227	0.273067	0.3632664138172327	1e-06	1.0	0.3632664138172327	47937950763.289185
CNAG_00361	80.0	0.10714036989961345	1.881865421999725	0.99891	1.3288696672471294	1e-06	1.0	1.3288696672471294	2346647435082.933
CNAG_00362	80.0	0.10100681893701137	1.374011769838864	0.999513	1.329671850035719	1e-06	1.0	1.329671850035719	2350899716771.202
CNAG_00363	70.0	0.280999496475694	3.9405981789816056	0.223079	0.29676639186695736	1e-06	1.0	0.29676639186695736	26136625495.14891
CNAG_00364	80.0	0.17898394420690358	2.3009354115924276	0.861776	1.146437603349213	1e-06	1.0	1.146437603349213	1506787582113.6274
CNAG_00365	80.0	0.16308740133106608	2.152481000830439	0.92644	1.2324613974476486	1e-06	1.0	1.2324613974476486	1872064019813.0972
CNAG_00366	60.0	0.04988109200445303	1.2315418131381304	1.0	1.330319715737283	1e-06	1.0	1.330319715737283	2354337728041.2397
CNAG_00367	80.0	0.12622608296870488	1.3073628951687541	0.992489	1.3203276843523803	1e-06	1.0	1.3203276843523803	2301684918905.308
CNAG_00368	80.0	0.13398598901274758	1.621759386867288	0.986409	1.3122393404806978	1e-06	1.0	1.3122393404806978	2259643087264.3926
CNAG_00369	80.0	0.097551231267386	1.798933814700791	0.999695	1.3299139682239833	1e-06	1.0	1.3299139682239833	2352184166801.21
CNAG_00370	60.0	0.20620892857054843	1.748202889623481	0.70166	0.933432131744222	1e-06	1.0	0.933432131744222	813297004277.9327
CNAG_00371	80.0	0.1707780826364734	1.7069325087984744	0.898016	1.1946483898475322	1e-06	1.0	1.1946483898475322	1704986893538.6472
CNAG_00372	70.0	0.12358104047816659	2.673328624267899	0.993977	1.3223072000893974	1e-06	1.0	1.3223072000893974	2312052922708.852
CNAG_00373	80.0	0.5829140813211889	4.259307919036674	0.002555	0.0033989668737087583	1e-06	1.0	0.0033989668737087583	42667.19160694405
CNAG_00374	70.0	0.3905731948874908	5.15386929693205	0.028796	0.038307886534370804	1e-06	1.0	0.038307886534370804	56254964.323626585
CNAG_00375	80.0	0.09199640991241917	1.389149822681615	0.999867	1.33014278321509	1e-06	1.0	1.33014278321509	2353398472573.647
CNAG_00376	70.0	0.10045464743441745	2.7450699051496623	0.999549	1.3297197415454856	1e-06	1.0	1.3297197415454856	2351153746702.3096
CNAG_00377	80.0	0.30697514968153466	2.236961311292584	0.131674	0.17516851824999102	1.0	1000000.0	175168.51824999103	5.375047696682129e+27
CNAG_00378	80.0	0.3065772954952461	1.4576047955595757	0.132725	0.17656668427123093	1e-06	1.0	0.17656668427123093	5504788646.605684
CNAG_00383	80.0	0.14541291420146135	1.8745166241017617	0.970915	1.2916273668050642	1e-06	1.0	1.2916273668050642	2154827003071.8486
CNAG_00384	70.0	0.3093282356952485	3.334613974741748	0.125541	0.16700966743337428	1e-06	1.0	0.16700966743337428	4658443560.078459
CNAG_00385	80.0	0.1636568424520123	1.9661396653311463	0.924517	1.2299031926342858	1e-06	1.0	1.2299031926342858	1860430745321.8506
CNAG_00386	80.0	0.23298507613923503	1.2065997134610484	0.512301	0.6815241206919259	1e-06	1.0	0.6815241206919259	316552000645.61365
CNAG_00387	80.0	0.13575830979246417	2.1775592671649973	0.984553	1.3097702670882894	1e-06	1.0	1.3097702670882894	2246912030133.004
CNAG_00388	80.0	0.16840413727256134	1.6357128413340192	0.907444	1.207190644127503	1e-06	1.0	1.207190644127503	1759253060174.309
CNAG_00389	80.0	0.10568512100493521	1.288668945753899	0.999084	1.3291011428776678	1e-06	1.0	1.3291011428776678	2347873934852.4873
CNAG_00390	80.0	0.08799335147687289	1.4500541970035556	0.99993	1.3302265933571815	1e-06	1.0	1.3302265933571815	2353843351912.533
CNAG_00391	60.0	0.19728830673007894	1.0855144805787864	0.760167	1.0112651473528633	1e-06	1.0	1.0112651473528633	1034179627724.1088
CNAG_00392	80.0	0.20128470257660658	2.553041695168061	0.734413	0.9770040933937653	1e-06	1.0	0.9770040933937653	932588464429.9089
CNAG_00393	80.0	0.7511491267089848	3.9124220421099443	6e-06	7.981918294423699e-06	1e-06	1.0	7.981918294423699e-06	7.982434813003901
CNAG_00394	70.0	0.2915638936068612	2.2083278567387326	0.180531	0.24016394860176746	1e-06	1.0	0.24016394860176746	13852603692.314352
CNAG_00395	80.0	0.1256811929558109	1.1001824565030291	0.992795	1.320734762185396	1e-06	1.0	1.320734762185396	2303814511746.01
CNAG_00396	80.0	0.12732753452774612	2.1668572656204192	0.991761	1.3193592115993236	1e-06	1.0	1.3193592115993236	2296623712604.2046
CNAG_00397	80.0	0.13966789340453156	2.1272486568029825	0.97988	1.303553683056649	1e-06	1.0	1.303553683056649	2215069988383.675
CNAG_00398	80.0	0.11430472812784255	1.8913599325438115	0.99754	1.3270471292365693	1e-06	1.0	1.3270471292365693	2337005429611.0527
CNAG_00399	80.0	0.43317715182889466	3.1386325067518293	0.016841	0.022403914332731582	1e-06	1.0	0.022403914332731582	11267732.378526462
CNAG_00400	80.0	0.39109264766041285	1.9871646928909135	0.028569	0.03800590395889844	1e-06	1.0	0.03800590395889844	54935640.76336584
CNAG_00401	80.0	0.21206747994013778	1.9234827077652543	0.661421	0.8799013967026696	1e-06	1.0	0.8799013967026696	681244511631.6017
CNAG_00402	80.0	0.18717948024817943	1.047229472674863	0.819458	1.0901411336186426	1.0	1000000.0	1090141.1336186426	1.295533197835016e+30
CNAG_00403	80.0	0.2024245952992575	1.9718170037441134	0.726906	0.9670173832877256	1e-06	1.0	0.9670173832877256	904281699938.2126
CNAG_00404	70.0	0.1905461476865242	1.4716779047925268	0.800648	1.0651178197656244	1e-06	1.0	1.0651178197656244	1208352845193.4714
CNAG_00405	80.0	0.18356884782868907	0.9802891333582473	0.838743	1.115796349336636	1.0	1000000.0	1115796.349336636	1.3891692368197195e+30
CNAG_00406	80.0	0.49290381190058846	4.970736973786179	0.008738	0.011624333676112378	1e-06	1.0	0.011624333676112378	1582365.5548689773
CNAG_00407	80.0	0.48572193447907086	2.6385670219285693	0.009552	0.012707213924722528	1e-06	1.0	0.012707213924722528	2064584.8633894757
CNAG_00408	80.0	0.22420030402769336	2.5547891631318307	0.575148	0.7651307238668669	1e-06	1.0	0.7651307238668669	447927885903.9912
CNAG_00409	80.0	0.35060128878389296	1.7671295371391904	0.055783	0.07420922470297286	1.0	1000000.0	74209.22470297286	4.087450798486937e+26
