time_points	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230
CNAG_00499	491.898	557.369	390.206	322.936	544.051	838.478	1079.06	919.573	1023.41	967.563	674.388	748.022	958.061	932.926	855.756	672.165	858.653	793.281	816.605	855.852	841.496	859.4	740.824	697.751
CNAG_00500	2342.29	1927.46	1043.71	675.48	614.558	393.843	399.563	562.916	1180.03	1444.08	1219.97	1191.67	1454.4	1490.1	1569.91	1360.13	1757.81	1782.53	1650.23	1811.46	1680.89	1804.56	1944.97	1841.85
CNAG_00501	27.545	61.5226	137.744	157.241	115.312	116.048	105.465	61.4174	39.9881	46.6769	55.5803	75.1006	79.5574	66.0225	70.7487	51.2013	72.7081	79.7344	68.446	72.8344	62.9518	66.5522	61.119	54.8419
CNAG_00502	1391.02	2345.83	5958.8	3893.95	2010.82	1994.92	1950.05	1788.52	1657.97	2109.61	2570.59	2251.4	1883.64	1821.28	1766.69	2120.52	2035.83	1918.49	1866.54	1812	1814.39	1794.1	1677.76	1716.97
CNAG_00503	344.313	326.981	515.163	1360.2	1271.72	927.281	799.426	1231.53	1005.85	971.062	1194.05	1128.12	979.647	994.11	1075.38	1119.34	1043.51	1157.12	1068.31	1076.77	1039.14	1047.96	1160.4	1025.12
CNAG_00504	90.505	133.299	85.4013	355.39	518.354	680.816	628.573	653.354	643.91	668.12	581.741	661.37	768.274	733.792	704.454	653.013	682.022	680.66	628.964	684.053	720.927	725.513	692.108	593.769
CNAG_00505	452.525	316.727	377.419	332.379	352.524	496.244	488.304	526.284	409.109	323.077	304.765	299.595	248.032	232.022	229.428	282.001	237.581	266.43	250.661	262.794	244.908	289.643	273.744	292.139
CNAG_00506	54.1063	182.289	68.872	92.0435	143.865	326.04	384.948	608.88	436.793	320.331	205.647	215.611	291.71	300.874	360.818	354.47	220.172	211.977	191.464	231.298	281.127	300.891	326.255	266.827
CNAG_00507	5.9025	3.41792	0	3.83514	1.09821	1.10522	1.05465	0	3.076	1.83047	2.77902	3.23013	0.779974	1.88636	2.02139	3.93856	2.04812	9.72371	3.69979	5.90549	6.89882	3.74942	3.44333	2.1093
CNAG_00508	548.933	86.5873	146.009	341.328	550.202	440.983	388.112	425.686	642.885	906.08	701.238	758.274	780.754	721.531	684.241	530.13	673.83	714.693	690.01	718.501	632.967	613.968	673.17	696.07
CNAG_00509	2010.79	4606.22	7997.42	10991.5	12608.5	15721.8	17718.2	18953.6	14067.6	12832.5	12060	11944.2	11542.8	14052.4	13197.7	11693.6	8808.94	8906.92	8571.48	8850.36	9270.29	9366.99	9118.79	7865.59
CNAG_00510	200.685	263.18	477.972	421.866	378.881	443.194	375.456	484.986	520.87	506.124	518.75	442.528	490.604	448.01	478.059	463.174	505.885	478.407	484.672	381.888	457.047	462.116	425.251	437.681
CNAG_00511	60.0088	35.3185	30.3037	42.1866	54.9103	47.5245	48.514	73.0655	66.6468	53.9987	42.6116	45.2219	37.4388	43.3862	38.4064	44.1119	43.0104	48.6186	47.1723	54.1337	45.7047	57.1787	53.3715	61.1698
CNAG_00512	1534.65	3218.54	7530.46	7770	6907.72	7495.61	7978.44	6351.41	5009.79	5137.2	5950.8	6051.66	5356.86	5610.02	5044.38	4977.55	4427	4458.32	4434.19	4452.74	4321.25	4250.91	3887.51	3703.94
CNAG_00513	930.628	4051.38	1454.58	1330.79	1918.57	3269.24	4061.46	4053.55	2872.99	1943.04	1394.14	1214.53	1545.13	1629.81	1673.71	1595.12	1283.14	1212.55	1088.66	1217.52	1317.68	1412.59	1364.42	1207.58
CNAG_00514	627.633	859.038	852.635	1238.75	1379.35	1220.16	1035.67	909.613	985.347	1035.13	1141.25	1134.58	1013.97	986.564	869.198	821.583	846.896	919.863	943.446	873.028	822.685	823.935	909.038	885.908
CNAG_00515	458.428	197.1	60.6074	14.0622	29.6516	22.1044	16.8744	13.766	35.8867	71.3881	89.8548	112.247	115.436	113.181	106.123	88.2237	148.488	169.193	203.488	201.771	194.029	164.037	134.29	161.362
CNAG_00516	429.899	68.3584	17.9067	84.3732	122.999	88.4177	60.1152	63.5353	85.1028	190.368	273.27	263.256	223.853	244.283	191.021	231.587	250.894	290.739	312.632	278.542	245.771	223.091	251.363	278.428
CNAG_00517	9658.46	8550.5	7666.83	6336.94	5268.1	4199.84	4105.76	3523.03	2562.31	3134.67	4141.66	4220.17	3773.51	4098.11	3561.69	3981.88	3919.07	3983.8	4202.03	4278.53	3965.96	4122.49	3890.1	4027.72
CNAG_00519	3540.52	3010.05	4187.42	3582.02	2454.49	5662.05	6562.04	4171.09	2820.7	2499.5	2234.33	1936.47	1892.22	2172.14	1996.12	2111.85	1797.22	1747.35	1641.78	1688.97	1819.56	1923.45	1996.27	1950.05
CNAG_00520	605.99	1904.92	588.167	530.528	1460.62	3276.98	5169.9	4901.75	5435.3	3484.29	1469.17	1484.25	3052.04	3078.53	3519.24	1800.71	2559.12	2384.25	2315.14	2499.99	2823.34	3169.2	3276.32	2744.2
CNAG_00521	631.568	252.926	92.2885	42.1866	36.2408	45.3141	42.1861	62.4763	203.016	188.538	217.69	200.268	266.751	272.578	290.069	317.448	346.132	365.612	367.204	360.235	390.646	391.814	451.936	417.642
CNAG_00522	4310.79	567.375	11.0195	2.55676	6.58924	24.3149	46.4047	162.015	504.465	443.888	257.522	237.415	304.19	310.306	533.647	735.723	794.669	591.202	622.489	524.604	678.672	1100.45	1515.06	1608.34
CNAG_00523	192.815	131.02	106.063	178.973	215.249	296.199	283.701	338.855	360.918	365.178	341.819	230.955	295.61	246.169	304.219	299.33	273.423	270.319	308.932	259.842	298.374	306.515	309.038	273.155
CNAG_00524	2336.41	934.232	180.445	106.106	260.275	482.982	665.485	777.248	567.01	550.055	567.845	652.487	697.297	869.61	741.85	746.751	680.998	686.494	756.606	953.737	961.523	955.165	909.899	910.165
CNAG_00525	299.603	702.096	481.179	556.309	557.531	671.793	714.238	678.582	630.953	602.374	599.737	639.21	653.725	671.819	638.687	589.519	624.594	550.621	570.718	601.097	602.308	661.969	633.085	583.666
CNAG_00526	169.645	49.847	67.0425	41.9735	60.759	38.8638	36.6741	29.8358	20.1344	21.8151	24.6151	27.813	23.2921	25.1894	23.3183	31.9858	32.8511	41.5535	40.6715	59.3333	46.1815	26.987	28.8947	39.6337
CNAG_00527	2226.23	5774.01	3281.06	2978.63	3618.59	5603.47	6597.9	6089.85	4536.08	4221.05	3856.35	3981.14	3800.03	4387.66	3956.87	3913.35	3073.2	3120.34	3083.77	3364.16	3646.03	3725.05	3587.95	3271.53
CNAG_00528	577.461	77.4729	89.5336	149.571	198.775	135.942	130.777	118.599	194.814	235.215	277.902	301.21	262.851	236.738	244.588	237.889	264.207	293.656	249.736	278.542	250.082	291.517	267.719	316.396
CNAG_00529	1393.97	4095.81	3294.84	1900.95	1398.02	1667.78	1680.06	1749.34	1127.87	812.727	716.986	663.793	520.243	533.839	601.364	729.421	653.349	558.141	561.443	562.006	661.425	671.146	636.154	574.785
CNAG_00531	20583.9	2547.21	681.833	713.337	509.568	335.987	902.782	2656.83	2062.91	1842.36	1637.73	1205.65	874.169	1024.29	1127.87	1487.99	1171.52	1158.98	1140.31	1129.87	1143.45	1570.93	2133.12	2252.69
CNAG_00532	1716.64	2811.81	2909.15	3642.11	2654.37	2074.5	1744.39	1238.94	1014.06	1277.66	1636.84	1434.18	1081.82	1023.35	951.064	1191.02	1207.36	1180.46	1194.11	1184.05	1092.6	1066.71	1101.86	1135.86
CNAG_00533	2204.56	2132.39	1900.36	2337.39	3348.29	5083.2	7239.4	7056.51	5127.96	5027.73	4808.97	5176.7	5483.37	6202.41	6187.3	5762.15	4688.06	4332.72	4403.91	4787.48	4862.48	5014.97	4972.14	4288.36
CNAG_00534	3085.07	4121.26	10781.7	5713.86	5756.94	5603.18	5340.48	6752.88	6408.08	7007.58	6383.98	6236.98	6315.29	5625.04	6845.61	6326.07	7852.55	7642.03	8072.7	7414.24	7169.07	6872.57	7039.04	7292.77
CNAG_00535	294.141	937.65	1265.87	1893.28	2053.65	2449.17	2903.46	2797.67	2541.8	2422.62	2003.67	1975.23	2050.55	2065.56	2134.59	1975.58	2025.59	1852.37	1690.8	1702.75	1653.13	1750.98	1584.79	1429.05
CNAG_00536	873.57	1417.3	4059.32	4492.23	3464.84	2774.11	2644.01	3477.5	2898.62	2902.2	3129.17	2915.2	2883.56	2875.75	3356.52	3708.55	3427.52	3376.07	3348.31	3094.48	2974.26	3088.58	3038.73	3103.84
CNAG_00537	1022.59	502.361	44.2093	24.3083	32.9677	75.237	81.28	123.958	152.953	146.544	215.908	320.039	317.579	351.993	351.18	354.048	324.882	393.424	441.632	447.44	474.691	461.838	416.11	389.5
CNAG_00538	786.528	1436.74	1118.35	1200.38	1215.69	1436.71	1721.12	1933.53	1448.62	1192.44	1291.25	1133.52	1333.63	1231.6	1406.42	1557.73	1186.63	1175.01	1029.96	971.846	1143.95	1165.41	1204.84	1107.05
CNAG_00539	32160.8	1837.7	223.145	265.903	251.489	384.617	459.828	543.226	403.982	381.652	381.651	410.227	368.148	492.339	453.802	580.543	491.548	448.263	497.621	510.825	513.1	592.408	630.129	648.611
CNAG_00540	53.1225	25.0648	9.64208	3.83514	7.68745	13.2627	18.9837	14.8249	15.38	13.7285	18.5268	13.7281	18.7194	15.0908	18.1925	19.6928	22.5293	18.4751	17.574	10.8267	25.0082	15.935	20.66	10.5465
CNAG_00541	552.868	420.404	311.301	301.698	318.48	351.46	214.094	220.256	231.726	203.182	186.194	222.879	163.795	151.852	153.626	157.542	186.379	165.303	168.34	169.291	150.912	186.534	167.001	175.072
CNAG_00542	91.4888	35.3185	26.1714	44.7433	24.1606	24.3149	30.5849	19.0606	26.6587	21.0504	36.1272	43.6068	44.4585	42.443	40.4278	42.5364	39.9383	44.7291	53.6469	50.1967	58.64	44.993	46.4849	60.1152
CNAG_00543	313.509	283.542	195.101	243.784	355.012	399.232	466.31	445.58	383.672	485.678	751.026	913.221	900.922	870.216	900.424	1045.57	1109.49	1207.65	1135.2	1240.81	1160.06	1308.42	1023.43	973.282
CNAG_00544	392.824	279.276	288.381	277.795	223.743	136.801	149.606	168.594	194.617	202.577	147.522	255.281	171.542	151.245	298.261	202.166	130.641	126.44	130.131	97.7628	122.255	105.114	118.895	131.993
CNAG_00545	813.561	1273.75	991.757	732.512	699.558	922.86	985.045	816.428	797.71	752.321	695.68	752.621	751.895	768.69	709.508	713.667	544.799	586.34	642.838	741.139	715.753	661.773	705.882	663.376
CNAG_00546	1096.88	1036.77	1184.6	1858.77	1843.89	752.656	628.573	544.285	598.796	747.745	861.495	965.81	770.614	743.224	619.556	858.606	962.614	1239.77	1240.35	1172.24	1032.24	839.87	994.26	1066.25
CNAG_00547	3764.81	5480.07	7073.15	5467.64	3942.56	3085.78	2831.74	3340.9	4089.04	4119.46	4212.99	3590.29	2718.21	2791.81	2708.66	3062.62	2748.57	2756.67	2822.94	2876.96	2653.46	2627.41	2901.86	2880.25
CNAG_00549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNAG_00550	78.7	99.1197	55.0976	56.2488	20.8659	20.9992	32.6942	32.8265	43.0641	24.7113	37.0535	29.0712	18.7194	23.5794	41.4385	38.5979	39.9383	41.812	18.4989	38.3857	33.6318	31.8701	39.5982	41.1314
CNAG_00551	3140.13	4527.61	4520.76	4271.07	3258.38	3583.13	4190.13	4291.81	4052.12	4144.17	4361.2	4083.7	3480.24	3407.7	3342.37	3739.27	3223.73	3156.32	3100.42	3305.11	3381.29	3270.43	3266.86	3323.21
CNAG_00554	1650.73	95.7018	165.293	366.895	351.426	337.093	315.341	476.514	556.757	637.917	665.111	674.291	595.12	551.759	569.021	734.147	588.833	594.119	634.513	638.777	595.023	588.659	660.258	673.923
CNAG_00555	1615.32	848.784	1651.55	1635.05	908.217	539.348	483.031	434.158	523.946	754.152	899.475	707.399	513.223	506.487	524.551	695.549	738.346	753.588	669.661	555.116	541.558	493.049	517.36	602.206
CNAG_00556	1331.01	1718.08	3220.45	4319.65	4097.41	2900.1	2687.25	2611.3	2526.42	2888.47	2947.61	2601.87	2507.62	2574.88	2532.8	2330.05	2393.22	2364.81	2501.06	2422.24	2262.81	2267.46	2402.58	2284.38
CNAG_00557	402.354	827.137	1593.7	1792.29	1958.1	1898.77	2088.21	2052.19	1848.68	1795.69	1618.31	1754.77	1789.26	1695.83	1826.33	1725.88	1726.56	1690.95	1646.4	1500.98	1547.06	1634.75	1550.36	1369.99
CNAG_00558	1834.69	5132.58	4150.23	2460.88	2188.73	2939.89	3234.62	2478.93	2081.43	1953.11	1720.21	1695.82	1715.16	1805.24	1699.99	1718	1452.11	1429.39	1568.71	1605.31	1622.95	1580.38	1681.2	1594.63
CNAG_00559	2729.91	332.678	119.837	185.365	217.445	405.616	507.288	549.58	557.782	565.614	540.055	463.524	457.065	433.862	478.059	556.124	442.393	423.954	437.5	408.463	450.148	483.675	472.596	450.336
CNAG_00560	3268.02	1235.01	396.703	625.128	730.308	803.496	840.558	1033.51	1005.85	1122.08	1395.99	1309.82	1625.47	1576.05	1755.58	2012.6	1594.46	1493.56	1479.91	1451.77	1644.51	1807.22	1751.79	1826.66
CNAG_00561	1407.17	1431.2	1350.31	1129.07	1107.51	1310.79	1587.25	1647.34	1321.32	1289.56	1427.99	1330.82	1324.81	1383.73	1373.64	1607.39	1354.08	1406.05	1344.44	1383.13	1447.72	1541.55	1572.14	1521.43
CNAG_00562	4291.7	4432.81	5958.39	3505.06	2839.45	3003.99	3120.72	2498.33	2060.24	2412.55	2973.97	3015.33	2858.19	2896.41	2812.65	3066.89	2821	2779.04	2891.81	3080.44	3113.26	3007.43	2893.86	2858.54
CNAG_00563	807.659	195.961	28.9262	52.4136	138.374	219.939	251.007	313.441	264.536	319.416	285.312	242.26	304.97	288.612	320.39	405.672	324.626	322.827	313.557	375.983	364.775	399.313	420.947	416.587
CNAG_00564	726.008	186.846	212.126	410.36	471.131	515.033	483.031	303.91	272.739	337.721	424.263	466.754	426.646	399.907	332.519	379.677	385.046	415.202	425.475	445.865	407.031	419.935	408.034	436.626
CNAG_00565	16390.3	8484.42	6037.32	7674.12	7005.46	6099.72	6306.82	5210.95	4711.41	6467.95	9656.15	9816.38	8538.38	9108.27	8379.67	9269	8595.94	8789.26	9720.26	10338.5	10024.9	9508.53	9408.03	9351.6
CNAG_00566	382.679	22.7861	38.5683	104.827	147.16	184.572	202.493	347.326	394.754	362.432	395.547	449.796	388.427	350.862	433.588	536.432	378.901	362.694	375.528	414.369	390.646	422.747	504.447	481.976
CNAG_00567	1206.08	1963.03	3456	2963.29	2228.26	1939.66	1598.85	1291.88	1030.46	1231.9	1817.48	1918.7	1572.43	1463.81	1382.63	1587.24	1530.97	1639.42	1540.96	1642.71	1575.52	1434.15	1397.13	1437.49
CNAG_00568	388.581	230.14	165.293	106.106	80.1691	72.9446	94.9187	64.5942	60.4948	64.0663	83.3705	65.4102	81.1173	65.0793	58.6203	59.8661	60.4194	56.3975	73.0708	62.9919	66.4012	59.0534	68.8665	73.8256
CNAG_00569	920.277	1119.47	507.284	576.301	969.84	1510.21	1549.75	1455.93	1475.15	1493.65	1279.86	1304.14	1343.94	1381.92	1335.25	1375.49	1264.11	1186.41	1187.36	1228.68	1204.45	1221.56	1326.21	1211.38
CNAG_00570	8725.39	5947.65	2669.09	1575.22	2523.56	2707.31	2907.21	2726.81	2524.68	3001.97	3433.35	3980.36	3945.85	4338.45	4236.71	3559.52	3654.43	3858.25	3943.32	4017.36	4011.06	3789.54	3749.25	3515.57
CNAG_00571	733.878	511.549	544.089	680.099	539.22	536.032	538.927	481.809	501.389	558.292	551.171	538.625	545.982	469.703	502.315	537.219	548.895	590.229	558.668	573.817	591.574	581.16	591.391	622.245
CNAG_00572	1324.52	976.288	741.436	756.666	712.833	725.74	748.587	638.549	570.092	699.31	816.087	809.97	666.944	725.803	639.901	783.869	693.441	722.325	685.053	741.7	723.81	747.671	791.827	868.514
CNAG_00573	1271.6	1492.59	3538.27	3297.08	2506.01	2392.09	2533.49	2840.01	2422.86	2766.68	3296.86	3167.94	2827.34	2503.64	2750.98	3112.15	3128.34	3108.82	2919.46	2928.56	2793.73	2824.59	2777.18	2806.95
CNAG_00574	2611.86	2400.52	1517.94	1236.19	892.842	926.176	1027.23	1083.28	934.08	861.234	828.147	817.224	740.975	802.644	789.353	851.516	736.298	695.245	751.982	734.249	787.328	793.94	853.084	818.41
CNAG_00575	29780.1	1049.3	59.2299	14.0622	16.4731	6.63133	30.5849	73.0655	261.46	290.129	280.681	253.566	194.214	247.113	325.444	507.286	379.925	343.247	411.601	369.093	378.573	596.158	837.589	903.837
CNAG_00576	1684.18	2390.27	5555.21	5073.9	2866.32	1826.93	1614.67	1124.57	1044.82	1451.56	2080.56	2089.09	1704.24	1648.67	1466.52	1737.69	1640.54	1729.85	1837.87	1800.19	1765.24	1674.12	1662.27	1656.86
CNAG_00577	274.466	363.439	442.158	449.99	409.631	404.511	460.883	383.329	402.957	372.5	376.093	352.085	404.027	360.294	396.192	414.336	418.84	370.473	437.5	431.101	421.691	406.812	393.4	369.128
CNAG_00580	891.278	3542.11	1528.96	1526.39	1863.66	3059.25	3474.02	3295.36	2524.37	2132.49	1936.97	1941.31	1915.62	1938.23	1891.01	2007.09	1715.3	1654.98	1676	1807.08	1935.98	1827.84	2152.94	1974.31
CNAG_00581	26328.1	15601.7	1991.78	154.684	330.56	422.195	989.264	5615.46	7093.27	5743.08	4709.5	3860.01	3516.12	4566.87	6172.31	8085.07	6390.12	6026.76	6018.63	6610.21	6676.34	7428.54	8244.18	8402.41
CNAG_00582	827.334	959.297	679.078	157.241	191.088	159.152	145.542	201.195	448.071	628.765	979.14	969.04	935.969	809.247	833.823	1087.04	1133.63	1168.79	1317.12	1211.61	1171.94	1075.15	1120.8	1202.3
CNAG_00583	1262.15	380.529	298.904	876.97	991.681	793.549	934.422	1164.81	1444.7	1565.96	1538.65	1479.4	1579.45	1642.07	1544.34	1710.91	1628.25	1634.56	1858.22	1809.05	1810.08	1819.41	1878.33	1776.03
CNAG_00584	5515.26	5874.06	9203.02	4217.98	3026.25	2484.69	2222.51	2445.22	1936.02	2280.24	2566.35	3009.99	3074.88	3022.04	3470.44	3794.44	4552.5	4809.14	4935.88	4926.66	4878.43	4812.23	5024.82	5254.08
CNAG_00585	75.3951	949.249	226.937	339.445	530.841	1016.65	1325.34	1333.01	855.966	675.049	532.25	510.046	614.399	565.812	661.284	618.319	511.463	514.589	470.438	500.487	539.736	575.685	545.619	500.103
CNAG_00586	1613.35	1403.63	523.427	125.281	79.0709	90.6282	92.8094	57.1817	65.6214	71.3881	62.991	66.2178	58.4981	45.2725	57.6096	56.7152	72.7081	103.071	93.4196	109.252	81.0612	79.6752	77.4748	112.848
CNAG_00587	134.774	131.02	45.4555	14.0622	8.78565	25.4201	28.4756	30.7087	24.608	14.6437	7.41071	11.3055	18.7194	19.8067	24.2567	27.5699	30.7217	22.3645	28.6733	23.622	19.8341	24.3712	33.5724	27.4209
CNAG_00588	297.093	18.2289	4.13232	5.11353	1.09821	3.31566	4.21861	2.11784	6.15201	6.40663	6.48437	4.03767	2.33992	1.88636	8.08556	4.72627	7.1684	7.77897	10.1744	7.87399	8.62353	11.2483	12.9125	13.7105
CNAG_00589	1170.66	737.132	527.559	634.077	634.764	622.24	758.295	765.6	598.796	644.324	761.45	826.107	972.628	929.03	973.299	1120.91	886.834	992.791	999.867	996.059	895.122	831.434	839.311	834.23
CNAG_00590	448.59	1524.39	1578.55	2303.64	2618.13	3547.76	4153.22	3220.18	2297.78	2172.76	2129.65	2085.05	2255.68	2473.96	2148.74	2139.42	1701.98	1671.51	1677.85	1773.62	1879.07	1796.91	1764.7	1644.2
CNAG_00591	484.005	225.583	170.803	95.8786	73.5799	71.8394	106.52	162.015	141.496	93.3537	101.897	98.5191	95.1568	74.5111	140.487	146.514	158.729	144.883	124.868	133.858	133.665	145.29	136.872	116.012
CNAG_00592	413.175	298.498	146.009	263.347	443.676	447.615	475.648	335.678	335.284	352.365	331.629	381.963	358.008	470.646	453.802	386.766	452.634	516.329	483.747	559.053	607.959	595.22	576.757	527.326
CNAG_00593	282.429	549.619	992.501	837.841	899.056	1142.93	1305.17	1021.78	820.894	666.005	435.939	436.912	573.391	570.293	616.464	438.237	570.021	513.991	576.559	543.606	572.729	561.461	552.634	463.308
CNAG_00594	1617.19	672.858	1114.98	1886.39	1010.73	814.42	815.739	855.684	1154.93	1304.49	1271.3	1036.84	862.541	771.85	887.451	1140.34	1269.19	1242.11	1069.85	975.089	931.215	1044.23	1184.52	1276.87
CNAG_00595	678.788	22.7861	12.397	24.2892	43.9283	54.1558	50.6233	105.892	96.3815	127.217	147.288	146.164	133.376	131.102	149.583	224.498	193.547	187.668	168.34	161.417	186.268	184.659	211.765	234.133
CNAG_00596	181.994	146.971	53.7202	42.1866	56.0085	82.8916	72.771	58.2407	66.6468	102.506	206.573	247.913	211.373	231.079	177.882	230.8	208.908	242.12	278.409	313.975	258.706	264.334	237.589	249.952
CNAG_00597	2303.94	6516.84	3151.58	2884.03	3859.1	5551.53	6230.88	3964.6	2612.55	2930.57	3557.14	3463.51	2999.78	2799.35	2466.1	2986.21	2531.47	2546.64	2599.1	2569.87	2409.41	2687.4	2381.92	2458.39
CNAG_00598	244.954	103.677	35.8134	15.3406	9.88386	13.2627	21.093	13.766	9.22801	16.4742	27.7902	25.8411	11.6996	14.1477	21.2246	21.2682	25.6014	18.4751	19.4239	29.5275	26.7329	22.4965	28.4074	33.7489
CNAG_00599	1683.77	1792.7	1459.83	1486.9	1263.4	1152.09	1008.35	568.641	566.183	701.068	931.896	873.18	735.939	714.098	636.077	688.759	755.047	778.517	896.273	836.108	738.302	673.958	689.768	761.459
CNAG_00600	3830.14	8518.03	12240.2	8732.48	7330.07	6955.81	8470.86	7391.27	5008.56	5201.27	5235.67	4817.51	4435.29	5000.62	4620.55	4495.17	3918.75	3884.97	3885.7	4065.45	4004.64	3965.01	3982.82	3787.25
CNAG_00601	935.546	721.181	428.384	218.603	180.106	128.206	150.815	369.563	538.301	497.887	380.725	314.938	300.29	317.851	361.829	347.381	342.035	262.54	257.135	286.416	262.155	314.951	303.013	321.669
CNAG_00602	2074.73	5104.1	8008.44	6655.25	6115.91	6592.65	7581.89	8872.7	7262.45	6680.28	6458.43	6009.67	6189.87	6479.63	6261.26	6705	5654.85	5521.12	5269.42	5384.82	5345.73	5388.85	5510.18	5384
CNAG_00603	3331.96	21895.2	22401.3	8941	7025.23	7555.29	7779.11	5937.37	4062.38	3631.64	3906.37	3813.98	3520.8	3634.06	3277.68	3233.56	2929.83	2929.75	2860.86	3201.76	3164.84	2974.23	2606.6	2697.8
CNAG_00604	436.785	1769.34	982.115	462.774	524.943	846.6	898.563	742.304	576.238	523.513	471.506	471.6	439.905	467.816	486.144	482.867	451.609	379.225	435.65	406.495	447.561	474.302	429.555	408.15
CNAG_00605	13459.7	13020	6391.32	1071.28	174.615	55.2611	31.6396	50.8282	89.2041	192.199	368.683	522.474	605.26	730.02	790.364	1008.27	1079.36	1127.95	1207.98	1328.74	1428.92	1413.53	1486.66	1479.68
CNAG_00606	156.416	156.085	106.063	274.852	242.704	438.773	513.615	491.339	455.249	464.023	414.073	414.265	499.963	481.021	483.112	508.074	451.609	455.07	426.4	455.707	467.395	504.297	478.622	495.686
CNAG_00607	936.53	3044.23	2023.46	2157.91	1906.49	2271.23	2326.56	1964.3	1516.47	1257.53	1269.08	1334.85	1210.52	1307.24	1192.62	1251.67	1104.96	1089.06	1064.61	1145.67	1152.97	1100.45	1107.89	1036.72
CNAG_00608	1426.63	3314.92	11413.6	9494.53	5921.99	4776.44	4717.01	4636.25	3992.54	4645.12	5940.64	5727.93	4953.85	4647.49	4689.03	4986.37	4622.15	4468.45	4454.66	4249.09	4301.53	4149.59	3875.15	4145.41
CNAG_00609	4226.98	5186.59	2849.82	1596.71	1260.29	2017.36	2314.36	1839.05	1450.96	1338.67	1289.43	1131.26	983.315	1102.12	1109.32	1145.18	1043.96	954.467	1029.35	1038.3	1133.01	1090.23	1063.44	1073.01
CNAG_00612	519.212	167.47	123.555	229.393	244.033	249.825	254.734	347.98	394.231	440.204	449.617	501.576	449.766	364.742	392.678	444.338	354.576	411.811	371.978	434.547	400.185	411.245	454.706	409.898
CNAG_00613	345.505	974.116	3010.12	3635.15	2832.04	2345.23	2574.9	3248.12	2470.55	2023.6	1884.76	1572.17	1353.53	1293.36	1345.72	1342.19	1338.19	1156.62	1068.16	1080.21	1059.78	1038.84	1096.51	1041.3
